"module_code","word","phonetic","meaning","example"
"cet4","repetition","/,repi'tiʃən | repɪ'tɪʃ(ə)n | 'rɛpə'tɪʃən/","n. 重复，反复","Children used to learn by repetition."
"cet4","replace","/ri'pleis | rɪ'pleɪs | rɪ'ples/","v. 代替","I’m replacing Sue on the team."
"cet4","replacement","/ri'pleismənt | rɪˈpleɪsmənt | rɪ'plesmənt/","n. 代替","Our old car is badly in need of replacement."
"cet4","reply","/ri'plai | rɪ'plaɪ | rɪ'plai/","vi&n. 回答，答复","I asked Clive where he was going, but he didn’t reply."
"cet4","report","/ri'pɔ:t | rɪ'pɔːt | rɪ'pɔrt/","vt&vi. 报告；汇报","This is Gavin Williams, reporting from the United Nations in New York."
"cet4","reporter","/ri'pɔ:tə | rɪ'pɔːtə | rɪ'pɔrtɚ/","n. 记者，通讯员","a news reporter"
"cet4","represent","/,repri'zent | ˌreprɪ'zent | ,rɛprɪ'zɛnt/","v. 代表","Mr Kobayashi was chosen to represent the company at the conference."
"cet4","representative","/,repri'zentətiv | ˌreprɪˈzentətɪv | 'rɛprɪ'zɛntətɪv/","n. 代表","a union representative"
"cet4","reproduce","/,ri:prə'dju:s | riːprə'djuːs | ,riprə'dus/","v. 复制, 再生","Klimt’s artwork is reproduced in this exquisite book."
"cet4","reproductive","/,ri:prə'dʌktiv | ˌri:prəˈdʌktɪv | ,riprə'dʌktɪv/","adj. 生殖的，再生的","the human reproductive system"
"cet4","republic","/ri'pʌblik | rɪ'pʌblɪk/","n. 共和国，共和政体","the former Federal Republic of Germany"
"cet4","republican","/rɪ'pʌblɪkən/","adj. 共和政体的；共和党的; n. 共和党人","Lower taxes made Republican voters happier with their party."
"cet4","reputation","/,repju'teiʃən | ,rɛpju'teʃən/","n. 名气，名声，名誉","Alice Munro has a reputation for being a very depressing writer."
"cet4","request","/ri'kwest | rɪ'kwest | rɪ'kwɛst/","n. 要求","France had agreed to his request for political asylum."
"cet4","require","/ri'kwaiə | rɪ'kwaɪr/","v. 要求，命令","Campbell’s broken leg will probably require surgery."
"cet4","requirement","/ri'kwaiəmənt | rɪ'kwaɪəm(ə)nt | rɪ'kwaɪɚmənt/","n. 需要；要求","The refugees’ main requirements are food and shelter."
"cet4","rescue","/'reskju: | 'rɛskju/","v. 营救，援救","Survivors of the crash were rescued by helicopter."
"cet4","resemble","/ri'zembl | rɪ'zemb(ə)l | rɪ'zɛmbl/","v. 像，相似","It’s amazing how closely Brian and Steve resemble each other."
"cet4","reservation","/,rezə'veiʃən | ˌrezə'veɪʃn | ,rɛzɚ'veʃən/","n. 预定","a dinner reservation"
"cet4","reserve","/rɪ'zɜːv | rɪ'zɝv/","v. 留出，预定","Do you have to reserve tickets in advance?"
"cet4","reservior","","n. 水库；蓄水池",""
"cet4","reservoir","/'rezəvwɑː | 'rɛzɚ,vɔr/","n. 水库， 蓄水池； 储藏， 汇集","...It's often people like Steve Jobs who can draw from a deep reservoir of diverse experiences that often generate breakthrough ideas and insights..."
"cet4","residence","/'rezidəns | 'rezɪd(ə)ns | 'rɛzɪdəns/","n. 居住；驻扎；住处","a residence permit"
"cet4","resident","/ˈrezɪdənt | 'rɛzɪdənt/","n. 居民","As one local resident put it in May, ""By day there is government."
"cet4","resign","/ri'zain | rɪ'zaɪn/","v. 辞职","A hospital administrator has resigned over claims he lied to get the job."
"cet4","resist","/ri'zist | rɪ'zɪst/","v. 抵抗，抗拒","He resisted pressure to resign."
"cet4","resistance","/ri'zistəns | rɪ'zɪst(ə)ns | rɪ'zɪstəns/","n. 抵制, 抵抗力","disease resistance"
"cet4","resistant","/ri'zistənt | rɪ'zɪstənt/","adj. 抵抗的，抵制的","Some people are very resistant to the idea of exercise."
"cet4","resolution","/,rezə'lu:ʃən, -,lju:- | rezə'luːʃ(ə)n | ,rɛzə'luʃən/","n. 坚决，坚定；决定","a resolution calling for a ban on dumping nuclear waste"
"cet4","resolve","/ri'zɔlv | rɪ'zɒlv | rɪ'zɑlv/","v. 解决，下决心","Barnet was desperate for money to resolve his financial problems."
"cet4","resort","/ri'zɔ:t | rɪ'zɔːt | rɪ'zɔrt/","vi&n. 求助，凭借;诉诸于","His punishing work schedule had made him resort to drugs."
"cet4","resource","/rɪ'sɔːs; rɪ'zɔːs | 'risɔrs/","n. 资源； 财力； 应付办法， 谋略","Canada’s vast mineral resources"
"cet4","resourceful","/ri'sɔ:sful, -'zɔ:-, 'ri:s, 'ri:z- | rɪ'sɔːsfl | rɪ'sɔrsfl/","adj. 机智的；资源丰富的","a woman who is energetic and resourceful"
"cet4","respect","/rɪ'spekt | rɪ'spɛkt/","n. 尊敬；尊重；问候；方面; vt. 尊敬； 尊重","The boys showed a complete lack of respect for authority."
"cet4","respectful","/ri'spektful | rɪˈspektfl | rɪ'spɛktfəl/","adj. 有礼貌的，尊重的","They listened in respectful silence."
"cet4","respective","/ri'spektiv | rɪ'spektɪv | rɪ'spɛktɪv/","adj. 各自的，各个的","We all went back to our respective homes to wait for news."
"cet4","respectively","/ri'spektivli | rɪ'spɛktɪvli/","adv. 各自地","The cups and saucers cost £5 and £3 respectively."
"cet4","respond","/ri'spɔnd | rɪ'spɒnd | rɪ'spɑnd/","v. 作答；响应","They are likely to respond positively to the president's request for aid."
"cet4","respondent","/rɪ'spɒndənt | rɪ'spɑndənt/","n. 回答者； 响应者； 被告","Only 62 percent of respondents said they were satisfied."
"cet4","response","/ri'spɔns | rɪˈspɒns | rɪ'spɑns/","n. 反应","His immediate response was one of disbelief."
"cet4","responsibility","/ri.spɔnsə'biliti | ri,spɔnsə'biliti | rɪˌspɑːnsəˈbɪləti/","n. 责任","Kelly’s promotion means more money and more responsibility."
"cet4","responsible","/ri'spɔnsəbl | rɪ'spɑnsəbl/","adj. 负责的，有责任的","We are determined to bring the people responsible to justice."
"cet4","responsive","/rɪ'spɒnsɪv | rɪ'spɑnsɪv/","adj. 响应的； 敏感的， 易受影响的","a car with highly responsive steering"
"cet4","restless","/'restlis | ˈrestləs | 'rɛstləs/","adj. 不安定的，焦虑的","After a few weeks in Marseille, I grew restless and decided to move on."
"cet4","restock","/,ri:'stɔk | ˌri:'stɒk/","v. 重新进货，再储存","I have to restock the freezer."
"cet4","restore","/ri'stɔ: | rɪ'stɔ:(r) | rɪ'stɔr/","v. 修复","She was hoping that the Mediterranean climate would restore her to full health."
"cet4","restrain","/ri'strein | rɪ'streɪn | rɪ'stren/","v. 抑制，遏制；限制","Renwick restrained a feeling of annoyance."
"cet4","restraint","/ri'streint | rɪ'streɪnt | rɪ'strent/","n. 抑制；遏制；克制","The police were praised for their restraint in handling the demonstrators."
"cet4","restrict","/ri'strikt | rɪ'strɪkt/","v. 限制，限定","The new law restricts the sale of hand guns."
"cet4","restriction","/ri'strikʃən | rɪ'strɪkʃn | rɪ'strɪkʃən/","n. 限制，限定","a 50 mph speed restriction"
"cet4","result","/rɪ'zʌlt/","vi. 发生； 结果; n. 结果；成果；比分","How would you cope with unemployment and the resulting loss of income?"
"cet4","resume","/rezju:'mei, ri'zju:m; -'zu:m | rɪˈzjuːm; ˈrɛzjʊmeɪ/","v. 恢复；重新开始","Peace talks will resume tomorrow."
"cet4","retail","/'ri:teil | 'ri:teɪl | 'ritel/","v & n. 零售","a retail price of £8.99"
"cet4","retailer","/'ri:teilə | 'riːteɪlə/","n. 零售商","Furniture and carpet retailers are among those reporting the sharpest annual decline in sales."
"cet4","retain","/ri'tein | rɪ'teɪn | rɪ'ten/","v. 保留,留用","You have the right to retain possession of the goods."
"cet4","retire","/ri'taiə | rɪ'taɪə | rɪ'taɪɚ/","v. 退下；引退；就寝","At the age when most people retire, he is ready to face a new career."
"cet4","retirement","/ri'taiəmənt | rɪˈtaɪəmənt | rɪ'taɪɚmənt/","n. 退休","She took early retirement (= retired at an earlier age than usual ) last year."
"cet4","retrain","/ri:'trein | ˌri:ˈtreɪn/","v. 再教育；再训练","One solution is to retrain the long-term unemployed."
"cet4","retreat","/ri'tri:t | rɪˈtri:t | rɪ'trit/","v. 退避，后退","The rebels retreated to the mountains."
"cet4","reveal","/ri'vi:l | rɪ'vil/","v. 揭露，揭示","He may be prosecuted for revealing secrets about the security agency."
"cet4","revenge","/ri'vendʒ | rɪ'vendʒ | rɪ'vɛndʒ/","n. 报仇","The attackers were said to be taking revenge on the 14-year-old, claiming he was a school bully."
"cet4","revenue","/'revənju:, -nu: | 'revənju: | 'rɛvənu/","n. 收入","advertising revenue"
"cet4","reverse","/ri'və:s | rɪ'vɜ:s | rɪ'vɝs/","a & n. （使）反转","I owe you nothing. If anything, the reverse is true (= you owe me ) ."
"cet4","review","/ri'vju: | rɪ'vjuː | rɪ'vju/","n&v. 回顾；复习","a journalist who will review the events of the past six months"
"cet4","revise","/ri'vaiz, 'ri:vaiz | rɪ'vaɪz/","v. 修订","The college has revised its plans because of local objections."
"cet4","revolt","/ri'vəult, -'vɔ:lt | rɪ'vəʊlt | rɪ'volt/","vi&n. 反抗，造反","The prime minister is now facing a revolt by members of his own party."
"cet4","revolution","/,revə'lu:ʃən | ˌrevə'lu:ʃn | 'rɛvə'lʊʃən/","n. 革命","the French Revolution of 1789"
"cet4","revolutionary","/,revə'lju:ʃənəri | revə'luːʃ(ə)n(ə)rɪ | 'rɛvə'lʊʃə'nɛri/","adj. 革命的; n. 革命者","The new cancer drug is a revolutionary breakthrough."
"cet4","reward","/ri'wɔ:d | rɪ'wɔ:d | rɪ'wɔrd/","n & v. 报答，奖赏","The school has a system of rewards and punishments to encourage good behaviour."
"cet4","rhythm","/'riðəm, 'riθəm | 'rɪð(ə)m | 'rɪðəm/","n. 韵律，格律；节奏","Drums are basic to African rhythm."
"cet4","rib","/rib | rɪb/","n. 肋，肋骨","She was taken to hospital with a broken arm and ribs."
"cet4","ribbon","/'ribən | 'rɪbən/","n. 缎带，丝带；带","little girls with ribbons in their hair"
"cet4","rid","/rid | rɪd/","v. 使摆脱，使去掉","The proposals are an attempt to rid the country of political corruption."
"cet4","ridge","/ridʒ | rɪdʒ/","n. 脊；岭，山脉；垄","We made our way carefully along the ridge."
"cet4","ridiculous","/ri'dikjuləs | rɪ'dɪkjʊləs | rɪ'dɪkjələs/","adj. 荒谬的，可笑的","That’s a ridiculous idea!"
"cet4","rifle","/'raifl | 'raɪf(ə)l | 'raɪfl/","n. 步枪，来复枪","They shot him at point blank range with an automatic rifle."
"cet4","rigid","/'ridʒid | 'rɪdʒɪd/","adj. 刚硬的；僵硬的","rigid and authoritarian methods of education"
"cet4","rigorous","/'riɡərəs | ˈrɪgərəs | 'rɪɡərəs/","adj. 严格的","a rigorous analysis of defence needs"
"cet4","ring","/riŋ | rɪŋ/","n. 拳击台","...Could I ring him tomorrow..."
"cet4","riot","/'raiət | 'raɪət/","n. 暴乱","urban riots"
"cet4","riotous","/'raiətəs | ˈraɪətəs | 'raɪətəs/","adj. 狂暴的","Their riotous behaviour led to their arrest."
"cet4","ripe","/raip | raɪp/","adj. 熟的；时机成熟的","Those tomatoes aren’t ripe yet."
"cet4","risk","/risk | rɪsk/","n. 风险，危险，冒险","It was a risk, sending a letter to my house."
"cet4","rival","/'raivəl | 'raɪvl/","n. 对手","This gives the company a competitive advantage over its rivals."
"cet4","roar","/rɔ: | rɔː | rɔr/","v. 吼叫；呼喊; n. 吼","We heard a lion roar."
"cet4","roast","/rəust | rəʊst | rost/","vt&vi. 烤，炙，烘","Are you going to roast the chicken?"
"cet4","rob","/rɒb | rɑb/","vt. 抢劫， 盗窃","They killed four policemen while robbing a bank."
"cet4","robot","/'rəubɔt, -bət, 'rɔbət | 'rəʊbɒt | 'robɑt/","n. 机器人；自动机","cars built by robots"
"cet4","rocket","/'rɔkit | 'rɒkɪt | 'rɑkɪt/","n. 火箭; v. 猛增","The rocket was launched from a space research base."
"cet4","rod","/rɔd | rɒd | rɑd/","n. 杆，竿，棒","a measuring rod"
"cet4","roll","/rəul | rəʊl | rol/","vi&vt. 滚动；转动","There was silence as the cameras started to roll."
"cet4","roller","/'rəulə | 'rəʊlə | 'rolɚ/","n. 滚柱，滚筒，滚轴","a paint roller"
"cet4","Roman","/'rəumən | 'rəʊmən | 'romən/","n. 古罗马人; adj. 罗马的","When they conquered Britain, the Romans brought this custom with them."
"cet4","romantic","/rəu'mæntik | rə(ʊ)'mæntɪk | ro'mæntɪk/","adj. 浪漫的；传奇的","‘Tom always sends me red roses on my birthday.’ ‘How romantic!’"
"cet4","rope","/rəup | rop/","n. 绳，索; vt. 用绳捆","They tied a rope around my waist and pulled me up."
"cet4","rotary","/'rəutəri | 'rəʊt(ə)rɪ | 'rotəri/","adj. 旋转的，转动的","the rotary movement of the helicopter blades"
"cet4","rotate","/rəu'teit, 'rəut-, 'rəuteit | rə(ʊ)'teɪt | 'rotet/","v. 旋转; v. 使旋转","The Earth rotates on its axis once every 24 hours."
"cet4","rotation","/rəu'teiʃən | rə(ʊ)'teɪʃ(ə)n | ro'teʃən/","n. 旋转，转动；循环","The blades spin at 100 rotations per minute."
"cet4","rotten","/'rɔtən | 'rɒt(ə)n | 'rɑtn/","adj. 腐烂的，发臭的","the smell of rotten eggs"
"cet4","rough","/rʌf/","adj. 表面不平的；粗略的","Her hands were rough from hard work."
"cet4","rouse","/rauz | raʊz/","v. 唤醒，唤起；惊起","His banging roused the neighbours."
"cet4","route","/ru:t, raut | ruːt | raʊt/","n. 路，路线，路程","the most direct route home"
"cet4","routine","/ru:'ti:n | ruː'tiːn | rʊ'tin/","n. 例行公事; adj. 日常的","John’s departure had upset their daily routine ."
"cet4","routinely","/ru:'ti:nli | ru:'ti:nlɪ | rʊ'tinli/","adv. 例行公事地","This vaccine is already routinely used."
"cet4","row","/rəu | rəʊ | ro/","n. (一)排，(一)行","(= many rows ) of shelves stacked with books"
"cet4","royal","/'rɔiəl | 'rɒɪəl | 'rɔɪəl/","adj. 王的；皇家的","the royal palace"
"cet4","rub","/rʌb/","vt. 擦， 摩擦","You’ll have to rub harder if you want to get it clean."
"cet4","rude","/ru:d | rud/","adj. 粗鲁的","a rude remark"
"cet4","rug","/rʌɡ | rʌg/","n. 小地毯；毛毯","The old lady was seated in her chair at the window, a rug over her knees."
"cet4","ruin","/'ruːɪn | 'ruɪn/","v. 毁坏; n. 毁灭；废墟","This illness has ruined my life."
"cet4","rumour","/'ruːmə | 'ru:mə/","n. 谣传， 谣言","His name has come up in the rumour mill as a possible director for the project."
"cet4","rural","/'ruərəl | 'rʊər(ə)l | 'rʊrəl/","adj. 农村的，田园的","a rural setting"
"cet4","rush","/rʌʃ/","v. 冲，奔; v. 催促","A small girl rushed past her."
"cet4","rust","/rʌst/","n. 锈; v. 生锈，氧化","There were large patches of rust on the car."
"cet4","sack","/sæk/","n. 袋，麻袋；开除","They’ve never actually given anyone the sack ."
"cet4","sacrifice","/'sækrifais | 'sækrɪfaɪs/","n&vt. 牺牲；南祭","The minister stressed the need for economic sacrifice."
"cet4","saddle","/'sædl | 'sæd(ə)l/","n. 鞍子，马鞍","It looks like a saddle."
"cet4","sail","/seil | seɪl | sel/","n. 帆；船; v. 航行","a yacht with white sails"
"cet4","sailor","/'seɪlə | 'selɚ/","n. 水手， 海员","Six British sailors drowned."
"cet4","saint","/seint | seɪnt | sent/","n. 圣人","Saint Patrick"
"cet4","sake","/seik | seɪk | [sek]/","n. 缘故，理由","He moved to the seaside for the sake of his health."
"cet4","salad","/'sæləd/","n. 色拉， 凉拌菜","Would you like some salad with your pasta?"
"cet4","salary","/'sæləri/","n. 薪金， 薪水","The average salary for a teacher is $39,000 a year."
"cet4","salesman","/'seɪlzmən | 'selzmən/","n. 售货员， 推销员","...an insurance salesman."
"cet4","sample","/'sɑ:mpl, 'sæ- | 'sɑːmp(ə)l | 'sæmpl/","n. 样品；实例，标本","They took a blood sample to test for hepatitis."
"cet4","sanction","/'sæŋkʃn | 'sæŋkʃən/","vt. 批准，认可; n. 批准， 认可； 约束因素， 约束力；  国际制裁","The church refused to sanction the king’s second marriage."
"cet4","satellite","/'sætəlait | 'sætəlaɪt/","n. 卫星；人造卫星","the launch of a communications and weather satellite"
"cet4","satisfactory","/,sætis'fæktəri | sætɪs'fækt(ə)rɪ | ,sætɪs'fæktəri/","adj. 令人满意的，良好的","His progress this term has been satisfactory."
"cet4","sauce","/sɔːs | sɔs/","n. 调味汁， 作料","spaghetti sauces"
"cet4","saucer","/'sɔ:sə | 'sɔːsə | 'sɔsɚ/","n. 茶托，浅碟","a china cup and saucer"
"cet4","sausage","/'sɔsidʒ, 'sɔ:- | 'sɒsɪdʒ | 'sɔsɪdʒ/","n. 香肠，腊肠","pork sausages"
"cet4","save","/seɪv | sev/","v. 节省","We’ll save a lot of time if we go by car."
"cet4","saving","/'seɪvɪŋ | 'sevɪŋ/","n. 节省， 节约； 储蓄金， 存款","Buying a house had taken all their savings."
"cet4","saw","/sɔː | sɔ/","n. 锯子; v. 锯，锯开","She was in the back yard sawing logs."
